App Version Code,App Version Name,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,developer_last_updated_time,Device,firefox_major_version,id,Package Name,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Review Link,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Text,Review Title,review_last_updated_time,review_submitted_time,Reviewer Language,Star Rating,star_rating,synthetic_developer_should_have_replied_but_did_not_reply
"2015558697","60.0.1","2018-03-22T05:57:18Z","1521698238698","Hi Timothy: Add-ons can slow down Firefox page loads. Pls remove add-ons you don't need & latest version of Android OS. Pls clear cache:Goto Android settings app, Applications, scroll to Firefox & Clear Cache. Consider clearing the cache on all apps, every bit helps http://mzl.la/1mPeNxq ^rt",2018-03-22T05:57:18Z,"dream2qltesq",60,"gp:AOqpTOE3c5Sb927YRx3qWTvp-vPoqrlQ0GYGB0RyGCPhofeTBaGPc4UM3cc3qHrJ1y3HLgsboINvtdezwKRWBg","org.mozilla.firefox","2018-05-28T00:17:43Z","1527466663114","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOE3c5Sb927YRx3qWTvp-vPoqrlQ0GYGB0RyGCPhofeTBaGPc4UM3cc3qHrJ1y3HLgsboINvtdezwKRWBg","2018-01-25T04:47:44Z","1516855664957","Update: Firefox is now CONSTANTLY CRASHING!!! Unusable at this point. Unbelievable how badly ruined Firefox has become. Firefox Quantum, the ""new and improved"" version, is awful. Pages that have already loaded will reload after I take the focus away from Firefox, such as switching to another app and then switching back to Firefox. When pages load (for the first, second, even third time) it is painfully slow. Finally, I've had some problems with add-ons working correctly in this new version. Overall I'm not impressed and will probably switch to a new browser after years of being loyal to Firefox.",null,2018-05-28T00:17:43Z,2018-01-25T04:47:44Z,"en","1",1,false
"2015558697","60.0.1","2018-04-02T13:43:46Z","1522676626159","Hi Garrett. We do our best to make Firefox for Android as stable as possible. Aside from removing any add-ons you do not need, you may wish to go into the Android settings app, to Applications scroll to Firefox and Clear Cache. Please consider clearing the cache on all your other Android apps, every little bit helps. ^pw",2018-04-02T13:43:46Z,"v1awifi",60,"gp:AOqpTOEMKCDtOJN_fR7UyJaZRArAz-IyF3j2Eddu8RZXXSTCmrdjVK5DBvI9EohAkoYY_zV2vYzlKRdl1UIicw","org.mozilla.firefox","2018-05-29T01:07:29Z","1527556049188","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEMKCDtOJN_fR7UyJaZRArAz-IyF3j2Eddu8RZXXSTCmrdjVK5DBvI9EohAkoYY_zV2vYzlKRdl1UIicw","2018-02-06T14:09:46Z","1517926186073","I like this browser. It was crashing all the time. I think there's either a compatibility problem with old versions of Android, or maybe my old tablet is physically malfunctioning. It works fine on my new tablet, so I'm giving it more stars today. Thanks Mozilla!",null,2018-05-29T01:07:29Z,2018-02-06T14:09:46Z,"en","5",5,false
"2015558697","60.0.1","2018-04-01T03:48:59Z","1522554539289","Hi we don't replace bookmarks or pinned sites with Amazon links. But this could be the work of an addon. Removing your addons could resolve this. Try removing add-ons you don't need & clearing Firefox's cache from within the Android settings http://mzl.la/1mPeNxq ^NY",2018-04-01T03:48:59Z,"mido",60,"gp:AOqpTOGTxug4gPAhlHicyGyEg_O66wO9Nqz_r1UQNxjrkNWyHy3kj_gI_pPCyTdDK-OAtMIzXPWiJyYsFJrJYg","org.mozilla.firefox","2018-05-30T10:34:40Z","1527676480074","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGTxug4gPAhlHicyGyEg_O66wO9Nqz_r1UQNxjrkNWyHy3kj_gI_pPCyTdDK-OAtMIzXPWiJyYsFJrJYg","2018-02-16T10:36:32Z","1518777392571","Every few weeks my pinned sites & bookmarks disappear into thin air replaced with Amazon links. For self-appointed protectors of user's privacy you don't set a great example. Reliability is zero. And no I dont want to link all devices/upload to a cloud to help your databases on users become as comprehensive as Google's. And forceably disconnecting browser (on computer) & updating it if we ignore updates is criminal. If you say it, mean it, or don't say it. Users are not live guinea pigs for constant testing of changes to the program. And now it is crashing once every 2-5min for last 1-2 months. Keep losing tons of tabs every 5 weeks. Now it cant even stay at the cursor while writing reviews on google play.",null,2018-05-30T10:34:40Z,2018-02-16T10:36:32Z,"en","2",2,false
"2015558697","60.0.1","2018-04-03T05:23:07Z","1522732987982","Hi Jeremy:Looks like you're using FF26.Pls try FF59.0.2 released 26March2018. Perhaps this'll also help w/crashing:pls remove add-ons you don't need. Pls clear cache:Goto Android settings app, Applications, scroll to Firefox & Clear Cache. Consider clearing cache on all apps, every bit helps http://mzl.la/1mPeNxq ^rt",2018-04-03T05:23:07Z,"dream2qltesq",60,"gp:AOqpTOF92g5E-lKctcNgqQ37fX4UVFKPOVL629t_qzcRIy_bj2EvGQ_zX6cykkj3ih7IYlj3wpoPC16iajTlhQ","org.mozilla.firefox","2018-05-30T19:48:39Z","1527709719708","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOF92g5E-lKctcNgqQ37fX4UVFKPOVL629t_qzcRIy_bj2EvGQ_zX6cykkj3ih7IYlj3wpoPC16iajTlhQ","2018-04-01T03:22:54Z","1522552974499","Crashing every 5 seconds",null,2018-05-30T19:48:39Z,2018-04-01T03:22:54Z,"en","4",4,false
"2015558697","60.0.1","2016-01-22T19:15:09Z","1453490109256","I noticed that you mentioned that Firefox for Android is easy and interactive, but you gave three stars. Let Mozilla know your feedback about the app here as well http://mzl.la/1n3PfNp Please let us know if you find this helpful by leaving another review. ^rm",2016-01-22T19:15:09Z,"gt58wifi",60,"gp:AOqpTOHINEi3pjtjDizRfqkSWSVtBdphF24XZsorgGzqiWVOk_MBjP46kZLZOgNtocZjMkkRcsiujVAXOB_ZtQ","org.mozilla.firefox","2018-06-04T05:24:45Z","1528089885921","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHINEi3pjtjDizRfqkSWSVtBdphF24XZsorgGzqiWVOk_MBjP46kZLZOgNtocZjMkkRcsiujVAXOB_ZtQ","2016-01-18T02:41:26Z","1453084886850","So easy and interactive, no complaints",null,2018-06-04T05:24:45Z,2016-01-18T02:41:26Z,"en","4",4,false
"2015523297","57.0","2018-03-24T20:42:14Z","1521924134927","Hi Lee. Sorry to hear that, what could we do to make Firefox for Android better? ^pw",2018-03-24T20:42:14Z,"P027",57,"gp:AOqpTOFISugKmXE0oiFG3pFNkidSVn4PuG1E4XTpGT1aERqKFhTqDiJd2331qFewRoJ3Bo5kblTHU10fwrVdmA","org.mozilla.firefox","2018-06-06T18:59:00Z","1528311540208","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFISugKmXE0oiFG3pFNkidSVn4PuG1E4XTpGT1aERqKFhTqDiJd2331qFewRoJ3Bo5kblTHU10fwrVdmA","2018-02-02T08:00:23Z","1517558423471","Why is Firefox so destructive of it's product? Have you forgotten Netscape already? Your improving yourself out of the market! Your NOT progressing! Your regressing with prejudice. Hey, guess what I found? Samsungs new browser! WOW! Blows your latest browser downgrade straight to the garbage heap of internet history! Aloha",null,2018-06-06T18:59:00Z,2018-02-02T08:00:23Z,"en","1",1,false
"2015562697","60.0.2","2018-03-17T15:07:34Z","1521299254641","Hi Neo. Sometimes add-ons crash Firefox. Try un-installing addons in Firefox Menu -- Add-ons. Also check that you are using the latest version of Firefox & have the latest Android OS. Please let us know if this is helpful by leaving an updated review. http://mzl.la/1mPeNxq ^pw",2018-03-17T15:07:34Z,"kenzo",60,"gp:AOqpTOEzuQNJZBvW50-7YIDOOn4fXV2eTaVL0vqHBdHDFblJmLjjBWVn8SopGdFzmR8_vf8qLMvFEdu_TBuFNA","org.mozilla.firefox","2018-06-07T19:11:47Z","1528398707201","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEzuQNJZBvW50-7YIDOOn4fXV2eTaVL0vqHBdHDFblJmLjjBWVn8SopGdFzmR8_vf8qLMvFEdu_TBuFNA","2017-08-17T22:12:20Z","1503007940309","I updated it today hoping the bug will be fixed but still is unusable.",null,2018-06-07T19:11:47Z,2017-08-17T22:12:20Z,"el","1",1,false
"2015562697","60.0.2","2018-03-17T15:13:26Z","1521299606533","Sometimes add-ons slow down Firefox. Try un-installing addons in Firefox Menu -- Add-ons. Also check that you are using the latest version of Firefox & have the latest Android OS. You can also try closing other apps to speed up Firefox. Please let us know if this is helpful by leaving an updated review. http://mzl.la/1mPeNxq ^pw",2018-03-17T15:13:26Z,"POP455C",60,"gp:AOqpTOFiBv3kT9laBTw-OSj22OSMc_xEfszuFFZDg8bF9Rhrst7TnAL52lq5FRnRX4ciIqFzIWKcfbX8Vi4IEw","org.mozilla.firefox","2018-06-12T14:32:34Z","1528813954608","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFiBv3kT9laBTw-OSj22OSMc_xEfszuFFZDg8bF9Rhrst7TnAL52lq5FRnRX4ciIqFzIWKcfbX8Vi4IEw","2017-02-02T03:41:27Z","1486006887726","Glitchy, has ""quit"" issues and doesn't shut down and clear everything. Captions to YouTube and other video players would be nice...",null,2018-06-12T14:32:34Z,2017-02-02T03:41:27Z,"en","2",2,false
null,null,"2018-03-27T19:43:46Z","1522179826463","Hi Ghanshyam. We do our best to make Firefox for Android as swift as possible. Aside from removing any add-ons you do not need, you may wish to go into the Android settings app, to Applications scroll to Firefox and Clear Cache. Please consider clearing the cache on all your other Android apps, every little bit helps. ^pw",2018-03-27T19:43:46Z,"V9180",,"gp:AOqpTOE6rlEXG5gufEnG407e7-xZ7SDCaaWzbwnDIMeCV1P_T_cHbXaASdUWmbe0FJJIzcL6yJJNicdxpQSnWQ","org.mozilla.firefox","2018-06-13T03:08:23Z","1528859303057","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOE6rlEXG5gufEnG407e7-xZ7SDCaaWzbwnDIMeCV1P_T_cHbXaASdUWmbe0FJJIzcL6yJJNicdxpQSnWQ","2018-02-03T16:04:49Z","1517673889073","The browser is quite slow ...its starts hanging many of the time i use it.... It stops working many time and even when i am not using it , i have a notification that firefox has stopped responding....over all its good but bcoz of these reasons its also bad",null,2018-06-13T03:08:23Z,2018-02-03T16:04:49Z,"en","2",2,false
"2015562697","60.0.2","2016-01-12T05:16:59Z","1452575819867","Hi Jesus Goranado Long pressing on a link and tapping Open Link in New Tab opens tabs in the background and they load with 0 delay on my Nexus6P. You can also open links in the background for later viewing with Firefox More info: http://mzl.la/1Sf4PSG http://mzl.la/1RyFXWi Please let us know if this is helpful by leaving an updated review. ^rt",2016-01-12T05:16:59Z,"flo",60,"gp:AOqpTOHMtKN2879r0HAtAjAo5uGihWbcLdQIwvVcc_FGYjmgrD9HGrDkdPRjSSSAwZnLDnfgX2Pg706QTNc_Cw","org.mozilla.firefox","2018-06-13T04:06:10Z","1528862770773","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHMtKN2879r0HAtAjAo5uGihWbcLdQIwvVcc_FGYjmgrD9HGrDkdPRjSSSAwZnLDnfgX2Pg706QTNc_Cw","2015-12-15T16:28:17Z","1450196897190","Wow Mozilla terribly disappointed. I do not have the time to wait on your browser. Over the years I keep coming back, but your browser continues to be terribly slow. 174mb? Bloatware? I gave firefox another try, as I am a big supporter, but when it falls so short on crucial things. Not on an under powered device or slow internet. Pages load slow on all my devices. I cannot find a way to make pages load in the background. I open a tab in the background and when I finally go to it, then it starts to load. What a joke. Developer suggestions, were how I use my browser, therefore no help. Very long time Firefox user, but this is unacceptable. Surprised you have space in Mobile with this atrocious browser. Mozilla fail! Dolphin browser is so much faster. I would rather be running firefox, but the load speed is unacceptable. I value my time more than that. Please don't fail me on desktop. I am trying to hold on. This is mobile therefore screen real estate is crucial, but firefox has an unnecessarily giant address bar with tons of wasted space. FAIL! Black background with White/gray text. Helps save power and reduce eye strain. There is an add on, but the page loads twice(original then inverted colors) which makes your slow program even slower. Reduce the size of your (not)awesome bar. Screen real estate is essential. You should not have to be informed of this. Very dissapointed with this product",null,2018-06-13T04:06:10Z,2015-12-15T16:28:17Z,"en","2",2,false
"2015562697","60.0.2","2018-04-01T05:20:07Z","1522560007017","Hi there: Please upgrade to latest Android if an update is available and perhaps this'll also help w/slowness & crashing:Please remove add-ons you don't need. Please clear cache:Goto Android settings app, Applications, scroll to Firefox & Clear Cache. Consider clearing cache on all apps, every bit helps http://mzl.la/1mPeNxq ^rt",2018-04-01T05:20:07Z,"hlte",60,"gp:AOqpTOFaDIN0U35s1jnyqK1bKQeUTU_EeDm-JOpnxktaNzRbCF7zSiH3P2W40pdMsXR_zRjZPmy7Vf_cB7VKqg","org.mozilla.firefox","2018-06-16T15:06:24Z","1529161584712","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFaDIN0U35s1jnyqK1bKQeUTU_EeDm-JOpnxktaNzRbCF7zSiH3P2W40pdMsXR_zRjZPmy7Vf_cB7VKqg","2017-10-14T21:18:57Z","1508015937527","Still FAR too slow and clunky and crashes/locks up almost daily! Visiting a site that puts any strain on it at all like YouTube guarantees it will crash eventually. Webpages become slower and unresponsive... and then it'll just sit there until... ""We're sorry, Firefox has crashed"" Have to Force Stop the App to get control back. *suggestions from Mozilla do not improve it* 16/6/18 Issues still exist",null,2018-06-16T15:06:24Z,2017-10-14T21:18:57Z,"en","2",2,false
"2015562697","60.0.2","2015-11-20T16:44:36Z","1448037876383","Hi Joy - I would like to help you with your Sync account. This article will walk you through the most common solutions. http://mzl.la/1BAQTae Please let us know if this is helpful by leaving an updated review! ",2015-11-20T16:44:36Z,"rosy",60,"gp:AOqpTOFNMB6JNgCAg4o8iwOWyBjA7KRSwaVgbzgIg2W-4kjrKPYtdxUq0FEML1i67t5vK2-uDq6JUrDgwIA4GQ","org.mozilla.firefox","2018-06-20T12:28:17Z","1529497697868","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFNMB6JNgCAg4o8iwOWyBjA7KRSwaVgbzgIg2W-4kjrKPYtdxUq0FEML1i67t5vK2-uDq6JUrDgwIA4GQ","2015-07-02T20:59:37Z","1435870777046","It's working, but not as expected. worst sync of the world.",null,2018-06-20T12:28:17Z,2015-07-02T20:59:37Z,"en","3",3,false
"2015548473","59.0.2","2018-03-24T03:56:55Z","1521863815087","Hi neelu:Looks like you're using Firefox 57. Pls remove add-ons you don't need & use latest Firefox 59.0.1 released 16March2018 & the latest version of Android OS. Pls clear cache:Goto Android settings app, Applications, scroll to Firefox & Clear Cache. Consider clearing the cache on all apps, every bit helps http://mzl.la/1mPeNxq ^rt",2018-03-24T03:56:55Z,"marino_f",59,"gp:AOqpTOF6noOKIFc_qFteud0bzU92qhuXfSBk1MCRW-FQ0fJ80ELulUZ3E76aHd5OasccTd8qvi7P-x5mfgdDCw","org.mozilla.firefox","2018-06-22T16:11:42Z","1529683902317","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOF6noOKIFc_qFteud0bzU92qhuXfSBk1MCRW-FQ0fJ80ELulUZ3E76aHd5OasccTd8qvi7P-x5mfgdDCw","2018-03-21T10:03:21Z","1521626601956","This app is very very bad",null,2018-06-22T16:11:42Z,2018-03-21T10:03:21Z,"en","5",5,false
