App Version Code,App Version Name,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,developer_last_updated_time,Device,firefox_major_version,id,Package Name,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Review Link,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Text,Review Title,review_last_updated_time,review_submitted_time,Reviewer Language,Star Rating,star_rating,synthetic_developer_should_have_replied_but_did_not_reply
null,null,"2018-06-08T08:52:47Z","1528447967224","Hi. Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. https://mzl.la/1mWdtIJ ^pw",2018-06-08T08:52:47Z,"cygni",,"gp:AOqpTOF_t3oC3GxedsCs39gcnFS5xNxEUHh3INJkIOGUoGzf7h5_aSge2mmJod7XYc58Lim-D15_5KbjIwd09g","org.mozilla.firefox","2018-05-01T21:10:17Z","1525209017995","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOF_t3oC3GxedsCs39gcnFS5xNxEUHh3INJkIOGUoGzf7h5_aSge2mmJod7XYc58Lim-D15_5KbjIwd09g","2018-05-01T21:09:52Z","1525208992978","Still Crashes",null,2018-05-01T21:10:17Z,2018-05-01T21:09:52Z,"en","1",1,false
null,null,"2018-06-08T08:52:46Z","1528447966157","Hi. We’re sorry you’re having trouble with Firefox. Perhaps we can help solve your problem on the Support Forum - lots of people are there to provide one on one help. https://mzl.la/2sGCzQN ^pw",2018-06-08T08:52:46Z,"S1a40",,"gp:AOqpTOFYiHnkXbcvFlVOFtZ8GjyiazzOafVKPA0ee9eElZjt56Zo0eJmkTo1ztf1R6egEQiLUegWAEJP2qOo8g","org.mozilla.firefox","2018-05-01T22:34:55Z","1525214095007","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFYiHnkXbcvFlVOFtZ8GjyiazzOafVKPA0ee9eElZjt56Zo0eJmkTo1ztf1R6egEQiLUegWAEJP2qOo8g","2018-05-01T22:34:06Z","1525214046153","Simply garbage.",null,2018-05-01T22:34:55Z,2018-05-01T22:34:06Z,"en","1",1,false
"2015548473","59.0.2","2018-06-14T22:49:45Z","1529016585847","Hi. Please ensure you download Firefox from the Play app store to avoid fake downloads and malware. ^pw",2018-06-14T22:49:45Z,"j2xlteins",59,"gp:AOqpTOGDWX6lqpn6eKN190Nyl_y8FYOZGiUJyuQkqt-xiR3iWXVUO9K5fpoPvsTango7Gg4YRMKWIqIuT1CAVQ","org.mozilla.firefox","2018-05-02T02:34:41Z","1525228481178","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGDWX6lqpn6eKN190Nyl_y8FYOZGiUJyuQkqt-xiR3iWXVUO9K5fpoPvsTango7Gg4YRMKWIqIuT1CAVQ","2018-05-02T02:34:25Z","1525228465788","fake",null,2018-05-02T02:34:41Z,2018-05-02T02:34:25Z,"en","1",1,false
"2015506297","55.0.2","2018-06-08T08:52:46Z","1528447966711","Hi. The Firefox Sync service is designed for you to port bookmarks between two devices running Firefox, such as a desktop computer and a mobile phone. You do not have to sign in and can just use Firefox standalone on one device and still have a great browsing experience. ^pw",2018-06-08T08:52:46Z,"sf340n",55,"gp:AOqpTOF3nBuPvojjnSArxZa4iufCbZKZ5F_OxVMAvfQlNFsK6ssC8vdvU3cP-ua2AuVgvLKBroQNDj1u9cfZ4g","org.mozilla.firefox","2018-05-02T03:45:13Z","1525232713031","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOF3nBuPvojjnSArxZa4iufCbZKZ5F_OxVMAvfQlNFsK6ssC8vdvU3cP-ua2AuVgvLKBroQNDj1u9cfZ4g","2018-05-02T03:43:55Z","1525232635819","What the hell is with requiring two devices to be signed in? Seriously the dumbest thing I ever heard. Couldn't even bypass it. I got a different browser",null,2018-05-02T03:45:13Z,2018-05-02T03:43:55Z,"en","1",1,false
"2015548473","59.0.2","2018-07-03T17:04:25Z","1530637465284","Halo, Mohon maaf atas ketidaknyamanannya, silakan berikan informasi lebih lanjut agar kami bisa membantu masalah tersebut. Anda juga bisa mengunjungi Support Forum kami. Ada banyak kontributor yang bisa membantu Anda di Support Forum http://mzl.la/1PbRGTP ^DAA",2018-07-03T17:04:25Z,"j1minilte",59,"gp:AOqpTOGel-QLdtO-Wp-C4hZMcgJKdpojYw5LlYas7DmXdqWckb_rlWfZfDkS-KFDUkRhlr7yGmqP6cXZxF5g3w","org.mozilla.firefox","2018-05-02T05:14:29Z","1525238069279","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGel-QLdtO-Wp-C4hZMcgJKdpojYw5LlYas7DmXdqWckb_rlWfZfDkS-KFDUkRhlr7yGmqP6cXZxF5g3w","2018-05-02T05:13:50Z","1525238030130","Bangsad lemot banget tidak merespon",null,2018-05-02T05:14:29Z,2018-05-02T05:13:50Z,"id","1",1,false
"2015548473","59.0.2","2018-06-14T22:49:48Z","1529016588993","Hi. Thank you for your feedback, we really do appreciate it. We are aware of this issue that we expect to be fixed in an update due on 26th June. You can follow progress on this issue here https://mzl.la/2xHtnkK",2018-06-14T22:49:48Z,"gtaxlwifi",59,"gp:AOqpTOEgbNzkNbzHoRXArnWYeUB4nzWhlHttB33dmEPToL-tMEEg-0XeMtqTfCNvlWhjwnsvnAq2rbTCt4fHrg","org.mozilla.firefox","2018-05-02T09:25:27Z","1525253127077","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEgbNzkNbzHoRXArnWYeUB4nzWhlHttB33dmEPToL-tMEEg-0XeMtqTfCNvlWhjwnsvnAq2rbTCt4fHrg","2018-05-02T09:21:47Z","1525252907361","I read a few reviews and it seems Firefox is no longer compatible with Samsung, it freezes, it's as if it's in letterbox mode, completely useless on my galaxy tab... I'm very disappointed as I've been using Firefox for over a decade, time to part ways, goodbye...",null,2018-05-02T09:25:27Z,2018-05-02T09:21:47Z,"en","1",1,false
"2015548473","59.0.2","2018-07-03T17:12:53Z","1530637973804","Halo, Terima kasih atas ulasannya. jika berkenan, mohon berikan ulasan yang lebih detail sehingga kami bisa membantu anda. jika puas dengan firefox for android, silakan memperbaiki ulasan & bintang anda.",2018-07-03T17:12:53Z,"U50A_PLUS",59,"gp:AOqpTOHG7V2FByyXCSagwK5boaMVXV9O9DN3EdNvxBshd52kIEkOAB6f0fru967R2_SYsEbOhGXYH82WsLzT6Q","org.mozilla.firefox","2018-05-02T09:50:23Z","1525254623600","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHG7V2FByyXCSagwK5boaMVXV9O9DN3EdNvxBshd52kIEkOAB6f0fru967R2_SYsEbOhGXYH82WsLzT6Q","2018-05-02T09:50:11Z","1525254611567","Tukang bohong mozilla",null,2018-05-02T09:50:23Z,2018-05-02T09:50:11Z,"id","1",1,false
null,null,"2018-06-08T08:52:54Z","1528447974677","Hello, we'd like to look into this further. Please file a support request https://mzl.la/2JmrM8P with what you did, what happened and what you expected. Thanks! ^at",2018-06-08T08:52:54Z,"AQ5001",,"gp:AOqpTOE0aZk-_iPtp3dkny8vFOVvTUG704cbjWBzXG4jpo9iZFwdqsBMM0hKm4fL-wtmdSlLC1hvOrDyq8IiRA","org.mozilla.firefox","2018-05-02T10:34:08Z","1525257248234","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOE0aZk-_iPtp3dkny8vFOVvTUG704cbjWBzXG4jpo9iZFwdqsBMM0hKm4fL-wtmdSlLC1hvOrDyq8IiRA","2018-05-02T10:33:51Z","1525257231115","Losser app",null,2018-05-02T10:34:08Z,2018-05-02T10:33:51Z,"en","1",1,false
null,null,"2018-07-03T17:06:56Z","1530637616798","Halo, Terima kasih atas ulasannya. jika puas dengan firefox for android, silakan memperbaiki ulasan & bintang anda.",2018-07-03T17:06:56Z,"acer_z520",,"gp:AOqpTOHrbzQ_2i8lqIRhsx8tzEkGkvNE78vcJeEvEYdJcIZl1S8L8S8992qD4BaIZF95L7TKwI4JZxjw1L5EZQ","org.mozilla.firefox","2018-05-02T11:59:25Z","1525262365262","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHrbzQ_2i8lqIRhsx8tzEkGkvNE78vcJeEvEYdJcIZl1S8L8S8992qD4BaIZF95L7TKwI4JZxjw1L5EZQ","2018-05-02T11:58:38Z","1525262318283","Pemula...kalau sesuai target tambah bintang lagi..",null,2018-05-02T11:59:25Z,2018-05-02T11:58:38Z,"id","2",2,false
null,null,"2018-07-03T17:12:32Z","1530637952419","Halo, Mohon maaf atas ketidaknyamanannya, silakan berikan informasi lebih lanjut agar kami bisa membantu masalah tersebut. Anda juga bisa mengunjungi Support Forum kami. Ada banyak kontributor yang bisa membantu Anda di Support Forum http://mzl.la/1PbRGTP",2018-07-03T17:12:32Z,"HWCUN-L6735",,"gp:AOqpTOGFQwUSxlXppW_5HrrvqUkPXj3n2siwToE-ak_A55gJmcEH10lVf2KN31dPyKmj3UWjDBr4mymCIxtshg","org.mozilla.firefox","2018-05-02T13:54:42Z","1525269282003","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGFQwUSxlXppW_5HrrvqUkPXj3n2siwToE-ak_A55gJmcEH10lVf2KN31dPyKmj3UWjDBr4mymCIxtshg","2018-04-24T21:02:46Z","1524603766232","tai",null,2018-05-02T13:54:42Z,2018-04-24T21:02:46Z,"id","1",1,false
"2015470129","51.0.3","2018-06-08T08:52:44Z","1528447964025","Hi. I am sorry to hear that. Sometimes temporary files cached on your device slow down Firefox. You can clear them from Settings app - Storage - Cached Data. ^pw",2018-06-08T08:52:44Z,"sanders",51,"gp:AOqpTOGFrQ-LBnVuvHZZkH844-mr6Z-sQskbKrlU8atQnI_XazE5HigB-4YlUtXVe5LeEQIMyuNLJou6qgeVRA","org.mozilla.firefox","2018-05-02T15:42:56Z","1525275776606","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGFrQ-LBnVuvHZZkH844-mr6Z-sQskbKrlU8atQnI_XazE5HigB-4YlUtXVe5LeEQIMyuNLJou6qgeVRA","2018-05-02T15:41:21Z","1525275681535","Very slow at rendering pages. Many pages do not render properly at all and are difficult to read. Sit and wait browser. If you don't like Chrome get Dolphin browser instead.",null,2018-05-02T15:42:56Z,2018-05-02T15:41:21Z,"en","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:44Z","1528447964613","Hi. We love that you are a loyal Firefox user! Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. You can also clear the Cached Data in the Settings app - Storage. https://mzl.la/1mWdtIJ ^pw",2018-06-08T08:52:44Z,"greatqlte",59,"gp:AOqpTOH40DFAXqQQlXJ8rtlyxUTSxlrBBelLSO2jeop1y3TnNsxr8Hb0pPnpF3w3dxCnHWqS2P1rrLoUJFKAIg","org.mozilla.firefox","2018-05-02T17:44:06Z","1525283046446","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOH40DFAXqQQlXJ8rtlyxUTSxlrBBelLSO2jeop1y3TnNsxr8Hb0pPnpF3w3dxCnHWqS2P1rrLoUJFKAIg","2018-05-02T17:42:51Z","1525282971017","This app used to be good. I always chose Firefox over any other browser. But recently, the app has been crashing without warning. I really so hope that this issue is resolved soon.",null,2018-05-02T17:44:06Z,2018-05-02T17:42:51Z,"en","2",2,false
null,null,"2018-06-08T08:52:33Z","1528447953288","Hi. We’re sorry you’re having trouble with Firefox. Perhaps we can help solve your problem on the Support Forum - lots of people are there to provide one on one help. https://mzl.la/2sGCzQN ^pw",2018-06-08T08:52:33Z,"ferrari",,"gp:AOqpTOFp084JSmPFi3Prw1p-8pEiz25RX5HhezpuecYX4-YbBwrcyltLVfIpqF9YP4XrbQJN97vzhdGTV3XXtA","org.mozilla.firefox","2018-05-02T19:01:36Z","1525287696738","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFp084JSmPFi3Prw1p-8pEiz25RX5HhezpuecYX4-YbBwrcyltLVfIpqF9YP4XrbQJN97vzhdGTV3XXtA","2018-05-02T18:59:39Z","1525287579345","Worst app no resume for downloading files.. waste app.... Actually 1 star rating kooda waste negative star idre -5 kodthide",null,2018-05-02T19:01:36Z,2018-05-02T18:59:39Z,"en","1",1,false
"2015548473","59.0.2","2018-06-12T22:13:00Z","1528841580751","Hallo, tut uns leid, dass Sie Probleme mit Firefox haben. Erweiterungen können Abstürze verursachen. Im Menü unter “Add-ons” können Sie ggf. Erweiterungen deinstallieren. Falls dies nichts bringt, helfen unsere Kollegen im Support-Forum gerne weiter: https://mzl.la/2M5zQZW",2018-06-12T22:13:00Z,"star2lte",59,"gp:AOqpTOH9snVcDwd83GSwT1iSMzDIxmrOzRpepqoaWgDz5i08Dcybr1eH9ayT9BJVPbT9t6_6_f2GpLE9dVNb6w","org.mozilla.firefox","2018-05-02T19:11:28Z","1525288288722","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOH9snVcDwd83GSwT1iSMzDIxmrOzRpepqoaWgDz5i08Dcybr1eH9ayT9BJVPbT9t6_6_f2GpLE9dVNb6w","2018-05-02T19:10:13Z","1525288213403","Firefox stürzt in letzter Zeit regelmäßig plötzlich auf dem Smartphone ab und schließt sich.",null,2018-05-02T19:11:28Z,2018-05-02T19:10:13Z,"de","2",2,false
"2015538137","58.0.1","2018-06-12T22:13:24Z","1528841604466","Hi, would you be able to file a support request https://mzl.la/2JmrM8P with what you did, what happened and what you expected. ^at",2018-06-12T22:13:24Z,"TECNO-CX-Air",58,"gp:AOqpTOEzMYczTVWAGfW-r0VCxdc4uEzgOu8FjxXfVOXv4Y_Tc35UCs5OIesgPz6l6B2DUMmDaG5BiV0OX5ZTRQ","org.mozilla.firefox","2018-05-02T20:41:47Z","1525293707868","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEzMYczTVWAGfW-r0VCxdc4uEzgOu8FjxXfVOXv4Y_Tc35UCs5OIesgPz6l6B2DUMmDaG5BiV0OX5ZTRQ","2018-05-02T20:36:29Z","1525293389177","Keep saying download pending",null,2018-05-02T20:41:47Z,2018-05-02T20:36:29Z,"en","1",1,false
"2015548473","59.0.2","2018-07-03T17:04:55Z","1530637495285","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache (http://mzl.la/1Yhinxp), désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-07-03T17:04:55Z,"greatlte",59,"gp:AOqpTOGmkmSqt8w3anZXa3Qhv40yvVcIezlOmF7nDYSlyUmageg7kQ0WfsdR0gFy3SSqX-c4HbZLq2_68PSsrw","org.mozilla.firefox","2018-05-02T21:41:30Z","1525297290487","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGmkmSqt8w3anZXa3Qhv40yvVcIezlOmF7nDYSlyUmageg7kQ0WfsdR0gFy3SSqX-c4HbZLq2_68PSsrw","2017-03-21T15:30:38Z","1490110238804","Depuis la dernière MAJ Firefox rame énormément et plante extrêmement souvent! Appli devenue inutilisable! Corrigez ça vite ou bien je désinstalle et vais sur Chrome !",null,2018-05-02T21:41:30Z,2017-03-21T15:30:38Z,"fr","1",1,false
